2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,2,,,,,,,ラウターユーベル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,,3,,,,,,,トーセンアミューズ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,,4,,,,,,,トーアエレクトラム,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",3,,5,,,,,,,デルマカイモン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",3,,6,,,,,,,ローレルクラウン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",4,,7,,,,,,,レイズテンペスト,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",4,,8,,,,,,,エクセルクラウン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",5,,9,,,,,,,ロイヤルドリーム,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",5,,10,,,,,,,ニューロスパーク,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",6,,11,,,,,,,カーニバルウェイ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
